id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
183;Botswana;nan;28940.0;29616.0;24931.0;15675.0;17948.0;22848.0;14958.0;16789.0;14273.0;0.0;0.0;mines;nickel
184;Brazil;nan;67116.0;36200.0;54100.0;74600.0;89600.0;77400.0;85600.0;182900.0;134600.0;83200.0;65300.0;mines;nickel
185;Burma;nan;nan;nan;0.0;0.0;0.0;9450.0;19706.0;22913.0;22562.0;21828.0;11475.0;mines;nickel
186;Canada;nan;259651.0;135037.0;160063.0;219025.0;211701.0;227743.0;228867.0;234519.0;235034.0;214302.0;185962.0;mines;nickel
187;China;nan;79500.0;84800.0;79800.0;89800.0;93300.0;93151.0;101067.0;101403.0;100219.0;102300.0;108200.0;mines;nickel
188;Colombia;nan;41638.0;51802.0;49433.0;37800.0;52372.0;49320.0;41221.0;36671.0;37091.0;40606.0;43055.0;mines;nickel
189;Cuba;nan;67300.0;65000.0;65400.0;68600.0;64600.0;55600.0;51600.0;50000.0;47800.0;49300.0;49000.0;mines;nickel
190;Dominican Republic;nan;18782.0;0.0;0.0;13528.0;15186.0;9355.0;0.0;0.0;9913.0;15632.0;19214.0;mines;nickel
191;Finland;nan;2400.0;735.0;12100.0;18244.0;19073.0;18560.0;19281.0;9383.0;20654.0;34641.0;43572.0;mines;nickel
192;Greece;nan;18600.0;9600.0;16100.0;21700.0;20600.0;19800.0;20600.0;20800.0;21800.0;19100.0;17900.0;mines;nickel
193;Guatemala;nan;nan;0.0;0.0;0.0;2440.0;9120.0;37222.0;46298.0;36939.0;54517.0;65710.0;mines;nickel
194;Indonesia;nan;223000.0;192900.0;305200.0;552400.0;1013000.0;1340000.0;188000.0;129600.0;204000.0;355000.0;651600.0;mines;nickel
195;Ivory Coast;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0;400.0;12300.0;mines;nickel
196;Kazakhstan;nan;1600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;mines;nickel
197;Kosovo;nan;3655.0;10565.0;9100.0;7728.0;4436.0;7607.0;6724.0;7418.0;4265.0;7120.0;4791.0;mines;nickel
198;Madagascar;nan;0.0;0.0;0.0;0.0;5695.0;25148.0;37053.0;47271.0;42105.0;35474.0;33183.0;mines;nickel
199;Morocco;nan;100.0;733.0;317.0;217.0;288.0;160.0;0.0;0.0;0.0;196.0;126.0;mines;nickel
200;New Caledonia;nan;105883.0;95649.0;131309.0;128732.0;131693.0;164406.0;175174.0;193199.0;204207.0;215382.0;216225.0;mines;nickel
201;North Macedonia;nan;15000.0;12000.0;1800.0;3600.0;1700.0;nan;nan;nan;nan;nan;nan;mines;nickel
202;Norway;nan;377.0;336.0;348.0;339.0;351.0;296.0;290.0;300.0;200.0;200.0;300.0;mines;nickel
203;Papua New Guinea;nan;0.0;0.0;0.0;0.0;5283.0;11369.0;20987.0;25582.0;22269.0;34666.0;35355.0;mines;nickel
204;Philippines;nan;80645.0;137350.0;184330.0;319354.0;317621.0;315633.0;393262.0;418292.0;300506.0;339377.0;344966.0;mines;nickel
205;Poland;nan;nan;600.0;570.0;850.0;840.0;570.0;780.0;840.0;770.0;720.0;700.0;mines;nickel
206;Russia;nan;266800.0;261900.0;270000.0;270000.0;268700.0;264000.0;264000.0;261000.0;223000.0;221000.0;218000.0;mines;nickel
207;South Africa;nan;31700.0;34610.0;39960.0;43321.0;45945.0;51208.0;54956.0;56689.0;48994.0;48383.0;43236.0;mines;nickel
208;Spain;nan;8136.0;8029.0;6296.0;0.0;2398.0;7574.0;8631.0;7213.0;nan;nan;nan;mines;nickel
209;Turkey;nan;1500.0;1199.0;2539.0;848.0;3805.0;1076.0;3034.0;8637.0;9337.0;14770.0;13559.0;mines;nickel
210;USA;nan;nan;nan;0.0;0.0;0.0;0.0;4093.0;27167.0;23417.0;21302.0;17573.0;mines;nickel
211;Ukraine;nan;8000.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;mines;nickel
212;Venezuela;nan;10886.0;10400.0;12063.0;13400.0;8100.0;0.0;2500.0;2581.0;nan;nan;nan;mines;nickel
