id;country;technologyAndSource;year;mainCategory;subCategory;value;unit;Green_Red
13075;Kenya;Wind;2020;Primary Energy;Supply;184.95;TJ;green
13076;Kenya;Wind;2020;Transformation/Losses;Electricity;-184.95;TJ;green
13077;Kenya;Wind;2020;Consumption(Elect.& Heat);Total;169.0939356;TJ;green
13078;Kenya;Wind;2020;Consumption(Elect.& Heat);Electricity;169.0939356;TJ;green
13079;Kenya;Wind;2020;Gross Electricity&Heat;Electricity;51.375;TJ;green
13080;Kenya;Wind;2019;Primary Energy;Production;208.728;TJ;green
13081;Kenya;Wind;2019;Primary Energy;Supply;208.728;TJ;green
13082;Kenya;Wind;2019;Transformation/Losses;Electricity;-208.728;TJ;green
13083;Kenya;Wind;2019;Consumption(Elect.& Heat);Total;163.0524091;TJ;green
13084;Kenya;Wind;2019;Consumption(Elect.& Heat);Electricity;163.0524091;TJ;green
13085;Kenya;Wind;2019;Gross Electricity&Heat;Electricity;57.98;TJ;green
13086;Kenya;Solar PV;2020;Primary Energy;Production;282.1605775;TJ;green
13087;Kenya;Solar PV;2020;Primary Energy;Supply;282.1605775;TJ;green
13088;Kenya;Solar PV;2020;Transformation/Losses;Electricity;-282.1605775;TJ;green
13089;Kenya;Solar PV;2020;Consumption(Elect.& Heat);Total;257.9704922;TJ;green
13090;Kenya;Solar PV;2020;Consumption(Elect.& Heat);Electricity;257.9704922;TJ;green
13091;Kenya;Solar PV;2020;Gross Electricity&Heat;Electricity;78.3779382;TJ;green
13092;Kenya;Solar PV;2019;Primary Energy;Production;281.6979055;TJ;green
13093;Kenya;Solar PV;2019;Primary Energy;Supply;281.6979055;TJ;green
13094;Kenya;Solar PV;2019;Transformation/Losses;Electricity;-281.6979055;TJ;green
13095;Kenya;Solar PV;2019;Consumption(Elect.& Heat);Total;220.0544352;TJ;green
13096;Kenya;Solar PV;2019;Consumption(Elect.& Heat);Electricity;220.0544352;TJ;green
13097;Kenya;Solar PV;2019;Gross Electricity&Heat;Electricity;78.2494182;TJ;green
13098;Kenya;Geothermal;2020;Primary Energy;Production;193818.78;TJ;green
13099;Kenya;Geothermal;2020;Primary Energy;Supply;193818.78;TJ;green
13100;Kenya;Geothermal;2020;Transformation/Losses;Electricity;-193818.78;TJ;green
13101;Kenya;Geothermal;2020;Consumption(Elect.& Heat);Total;17723.61172;TJ;green
13102;Kenya;Geothermal;2020;Consumption(Elect.& Heat);Electricity;17723.61172;TJ;green
13103;Kenya;Geothermal;2020;Gross Electricity&Heat;Electricity;5384.88;TJ;green
13104;Kenya;Geothermal;2019;Primary Energy;Production;193818.78;TJ;green
13105;Kenya;Geothermal;2019;Primary Energy;Supply;193818.78;TJ;green
13106;Kenya;Geothermal;2019;Transformation/Losses;Electricity;-193818.78;TJ;green
13107;Kenya;Geothermal;2019;Consumption(Elect.& Heat);Total;15140.57482;TJ;green
13108;Kenya;Geothermal;2019;Consumption(Elect.& Heat);Electricity;15140.57482;TJ;green
13109;Kenya;Geothermal;2019;Gross Electricity&Heat;Electricity;5383.855;TJ;green
13110;Kenya;Solid Biofuels;2020;Primary Energy;Production;295097.4756;TJ;red
13111;Kenya;Solid Biofuels;2020;Primary Energy;Imports;0.32886;TJ;red
13112;Kenya;Solid Biofuels;2020;Primary Energy;Supply;295097.8045;TJ;red
13113;Kenya;Solid Biofuels;2020;Transformation/Losses;CHP;-1489.937814;TJ;red
13114;Kenya;Solid Biofuels;2020;Transformation/Losses;Charcoal;-82192.32;TJ;red
13115;Kenya;Solid Biofuels;2020;Final Consumption;Total;211415.5467;TJ;red
13116;Kenya;Solid Biofuels;2020;Final Consumption;Industry;10697.2178;TJ;red
13117;Kenya;Solid Biofuels;2020;Final Consumption;Residential;81061.87354;TJ;red
13118;Kenya;Solid Biofuels;2020;Final Consumption;Other;119656.4553;TJ;red
13119;Kenya;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;211938.4552;TJ;red
13120;Kenya;Solid Biofuels;2020;Consumption(Elect.& Heat);Electricity;522.9085913;TJ;red
13121;Kenya;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;211415.5467;TJ;red
13122;Kenya;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;158.872811;TJ;red
13123;Kenya;Solid Biofuels;2019;Primary Energy;Production;311563.1556;TJ;red
13124;Kenya;Solid Biofuels;2019;Primary Energy;Imports;0.32886;TJ;red
13125;Kenya;Solid Biofuels;2019;Primary Energy;Supply;311563.4845;TJ;red
13126;Kenya;Solid Biofuels;2019;Transformation/Losses;CHP;-1489.937814;TJ;red
13127;Kenya;Solid Biofuels;2019;Transformation/Losses;Charcoal;-87023.16;TJ;red
13128;Kenya;Solid Biofuels;2019;Final Consumption;Total;223050.3867;TJ;red
13129;Kenya;Solid Biofuels;2019;Final Consumption;Industry;10697.2178;TJ;red
13130;Kenya;Solid Biofuels;2019;Final Consumption;Residential;77789.62388;TJ;red
13131;Kenya;Solid Biofuels;2019;Final Consumption;Other;134563.545;TJ;red
13132;Kenya;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;223497.1717;TJ;red
13133;Kenya;Solid Biofuels;2019;Consumption(Elect.& Heat);Electricity;446.7850048;TJ;red
13134;Kenya;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;223050.3867;TJ;red
13135;Kenya;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;158.872811;TJ;red
13136;Kenya;Biogas;2020;Primary Energy;Production;250.2841902;TJ;green
13137;Kenya;Biogas;2020;Primary Energy;Supply;250.2841902;TJ;green
13138;Kenya;Biogas;2020;Transformation/Losses;Electricity;-6.05;TJ;green
13139;Kenya;Biogas;2020;Transformation/Losses;CHP;-2.77145;TJ;green
13140;Kenya;Biogas;2020;Final Consumption;Total;241.4627402;TJ;green
13141;Kenya;Biogas;2020;Final Consumption;Commerce;0.2409;TJ;green
13142;Kenya;Biogas;2020;Final Consumption;Residential;238.6817202;TJ;green
13143;Kenya;Biogas;2020;Final Consumption;Other;2.54012;TJ;green
13144;Kenya;Biogas;2020;Consumption(Elect.& Heat);Total;243.3091966;TJ;green
13145;Kenya;Biogas;2020;Consumption(Elect.& Heat);Electricity;1.846456407;TJ;green
13146;Kenya;Biogas;2020;Consumption(Elect.& Heat);DirectUse;241.4627402;TJ;green
13147;Kenya;Biogas;2020;Gross Electricity&Heat;Electricity;0.561;TJ;green
13148;Kenya;Biogas;2019;Primary Energy;Production;257.13765;TJ;green
13149;Kenya;Biogas;2019;Primary Energy;Supply;257.13765;TJ;green
13150;Kenya;Biogas;2019;Transformation/Losses;Electricity;-6.05;TJ;green
13151;Kenya;Biogas;2019;Transformation/Losses;CHP;-2.77145;TJ;green
13152;Kenya;Biogas;2019;Final Consumption;Total;248.3162;TJ;green
13153;Kenya;Biogas;2019;Final Consumption;Commerce;0.2409;TJ;green
13154;Kenya;Biogas;2019;Final Consumption;Residential;245.53518;TJ;green
13155;Kenya;Biogas;2019;Final Consumption;Other;2.54012;TJ;green
13156;Kenya;Biogas;2019;Consumption(Elect.& Heat);Total;249.8938544;TJ;green
13157;Kenya;Biogas;2019;Consumption(Elect.& Heat);Electricity;1.57765439;TJ;green
13158;Kenya;Biogas;2019;Consumption(Elect.& Heat);DirectUse;248.3162;TJ;green
13159;Kenya;Biogas;2019;Gross Electricity&Heat;Electricity;0.561;TJ;green
13160;Kenya;Charcoal;2020;Primary Energy;Imports;2.31;TJ;red
13161;Kenya;Charcoal;2020;Primary Energy;Exports;-1.5708;TJ;red
13162;Kenya;Charcoal;2020;Primary Energy;Supply;0.7392;TJ;red
13163;Kenya;Charcoal;2020;Transformation/Losses;Charcoal;37206.4;TJ;red
13164;Kenya;Charcoal;2020;Final Consumption;Total;37207.1392;TJ;red
13165;Kenya;Charcoal;2020;Final Consumption;Residential;37207.1392;TJ;red
13166;Kenya;Charcoal;2020;Consumption(Elect.& Heat);Total;37207.1392;TJ;red
13167;Kenya;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;37207.1392;TJ;red
13168;Kenya;Charcoal;2019;Primary Energy;Imports;0.4004;TJ;red
13169;Kenya;Charcoal;2019;Primary Energy;Exports;-1.1396;TJ;red
13170;Kenya;Charcoal;2019;Primary Energy;Supply;-0.7392;TJ;red
13171;Kenya;Charcoal;2019;Transformation/Losses;Charcoal;39393.2;TJ;red
13172;Kenya;Charcoal;2019;Final Consumption;Total;39392.4608;TJ;red
13173;Kenya;Charcoal;2019;Final Consumption;Residential;39392.4608;TJ;red
13174;Kenya;Charcoal;2019;Consumption(Elect.& Heat);Total;39392.4608;TJ;red
13175;Kenya;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;39392.4608;TJ;red
13176;Kenya;Electricity;2020;Primary Energy;Imports;231.4849637;TJ;
13177;Kenya;Electricity;2020;Primary Energy;Exports;-25.8803065;TJ;
13178;Kenya;Electricity;2020;Primary Energy;Supply;205.6046572;TJ;
13179;Kenya;Electricity;2020;Primary Energy;Differences;751.031969;TJ;
13180;Kenya;Electricity;2020;Transformation/Losses;Electricity;33856.16018;TJ;
13181;Kenya;Electricity;2020;Transformation/Losses;CHP;571.9421196;TJ;
13182;Kenya;Electricity;2020;Transformation/Losses;OwnUse;-41.98360833;TJ;
13183;Kenya;Electricity;2020;Transformation/Losses;Distribution;-3866.230232;TJ;
13184;Kenya;Electricity;2020;Final Consumption;Total;31476.52508;TJ;
13185;Kenya;Electricity;2020;Final Consumption;Industry;16794.13775;TJ;
13186;Kenya;Electricity;2020;Final Consumption;Commerce;5107.913223;TJ;
13187;Kenya;Electricity;2020;Final Consumption;Residential;9574.474114;TJ;
13188;Kenya;Electricity;2019;Primary Energy;Imports;477.3226835;TJ;
13189;Kenya;Electricity;2019;Primary Energy;Exports;-64.89281196;TJ;
13190;Kenya;Electricity;2019;Primary Energy;Supply;412.4298716;TJ;
13191;Kenya;Electricity;2019;Primary Energy;Differences;100.371045;TJ;
13192;Kenya;Electricity;2019;Transformation/Losses;Electricity;33140.79151;TJ;
13193;Kenya;Electricity;2019;Transformation/Losses;CHP;571.9421196;TJ;
13194;Kenya;Electricity;2019;Transformation/Losses;OwnUse;-84.2164493;TJ;
13195;Kenya;Electricity;2019;Transformation/Losses;Distribution;-7805.884247;TJ;
13196;Kenya;Electricity;2019;Final Consumption;Total;26335.43385;TJ;
13197;Kenya;Electricity;2019;Final Consumption;Industry;14203.48295;TJ;
13198;Kenya;Electricity;2019;Final Consumption;Commerce;4268.018051;TJ;
13199;Kenya;Electricity;2019;Final Consumption;Residential;7863.932841;TJ;
13200;Kenya;GrandTotal;2020;Primary Energy;Production;503635.1124;TJ;
13201;Kenya;GrandTotal;2020;Primary Energy;Imports;234.1238237;TJ;
13202;Kenya;GrandTotal;2020;Primary Energy;Exports;-27.4511065;TJ;
13203;Kenya;GrandTotal;2020;Primary Energy;Supply;503841.7851;TJ;
13204;Kenya;GrandTotal;2020;Primary Energy;Differences;751.031969;TJ;
13205;Kenya;GrandTotal;2020;Transformation/Losses;Electricity;-174437.2424;TJ;
13206;Kenya;GrandTotal;2020;Transformation/Losses;CHP;-920.7671443;TJ;
13207;Kenya;GrandTotal;2020;Transformation/Losses;Charcoal;-44985.92;TJ;
13208;Kenya;GrandTotal;2020;Transformation/Losses;OwnUse;-41.98360833;TJ;
13209;Kenya;GrandTotal;2020;Transformation/Losses;Distribution;-3866.230232;TJ;
13210;Kenya;GrandTotal;2020;Final Consumption;Total;280340.6737;TJ;
13211;Kenya;GrandTotal;2020;Final Consumption;Industry;27491.35554;TJ;
13212;Kenya;GrandTotal;2020;Final Consumption;Commerce;5108.154123;TJ;
13213;Kenya;GrandTotal;2020;Final Consumption;Residential;128082.1686;TJ;
13214;Kenya;GrandTotal;2020;Final Consumption;Other;119658.9954;TJ;
13215;Kenya;GrandTotal;2020;Consumption(Elect.& Heat);Total;280340.6737;TJ;
13216;Kenya;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;31476.52508;TJ;
13217;Kenya;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;248864.1486;TJ;
13218;Kenya;GrandTotal;2020;Gross Electricity&Heat;Electricity;9563.361749;TJ;
13219;Kenya;GrandTotal;2019;Primary Energy;Production;519395.9672;TJ;
13220;Kenya;GrandTotal;2019;Primary Energy;Imports;478.0519435;TJ;
13221;Kenya;GrandTotal;2019;Primary Energy;Exports;-66.03241196;TJ;
13222;Kenya;GrandTotal;2019;Primary Energy;Supply;519807.9867;TJ;
13223;Kenya;GrandTotal;2019;Primary Energy;Differences;100.371045;TJ;
13224;Kenya;GrandTotal;2019;Transformation/Losses;Electricity;-174440.9324;TJ;
13225;Kenya;GrandTotal;2019;Transformation/Losses;CHP;-920.7671443;TJ;
13226;Kenya;GrandTotal;2019;Transformation/Losses;Charcoal;-47629.96;TJ;
13227;Kenya;GrandTotal;2019;Transformation/Losses;OwnUse;-84.2164493;TJ;
13228;Kenya;GrandTotal;2019;Transformation/Losses;Distribution;-7805.884247;TJ;
13229;Kenya;GrandTotal;2019;Final Consumption;Total;289026.5975;TJ;
13230;Kenya;GrandTotal;2019;Final Consumption;Industry;24900.70075;TJ;
13231;Kenya;GrandTotal;2019;Final Consumption;Commerce;4268.258951;TJ;
13232;Kenya;GrandTotal;2019;Final Consumption;Residential;125291.5527;TJ;
13233;Kenya;GrandTotal;2019;Final Consumption;Other;134566.0851;TJ;
13234;Kenya;GrandTotal;2019;Consumption(Elect.& Heat);Total;289026.5975;TJ;
13235;Kenya;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;26335.43385;TJ;
13236;Kenya;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;262691.1637;TJ;
13237;Kenya;GrandTotal;2019;Gross Electricity&Heat;Electricity;9364.648229;TJ;
13238;Kosovo*;Hydropower;2020;Primary Energy;Production;946.1736;TJ;green
13239;Kosovo*;Hydropower;2020;Primary Energy;Supply;946.1736;TJ;green
13240;Kosovo*;Hydropower;2020;Transformation/Losses;Electricity;-946.1736;TJ;green
13241;Kosovo*;Hydropower;2020;Consumption(Elect.& Heat);Total;689.9561657;TJ;green
13242;Kosovo*;Hydropower;2020;Consumption(Elect.& Heat);Electricity;689.9561657;TJ;green
13243;Kosovo*;Hydropower;2020;Gross Electricity&Heat;Electricity;262.826;TJ;green
13244;Kosovo*;Hydropower;2019;Primary Energy;Production;766.512;TJ;green
13245;Kosovo*;Hydropower;2019;Primary Energy;Supply;766.512;TJ;green
13246;Kosovo*;Hydropower;2019;Transformation/Losses;Electricity;-766.512;TJ;green
13247;Kosovo*;Hydropower;2019;Consumption(Elect.& Heat);Total;568.9141275;TJ;green
13248;Kosovo*;Hydropower;2019;Consumption(Elect.& Heat);Electricity;568.9141275;TJ;green
13249;Kosovo*;Hydropower;2019;Gross Electricity&Heat;Electricity;212.92;TJ;green
13250;Kosovo*;Wind;2020;Primary Energy;Production;325.08;TJ;green
13251;Kosovo*;Wind;2020;Primary Energy;Supply;325.08;TJ;green
13252;Kosovo*;Wind;2020;Transformation/Losses;Electricity;-325.08;TJ;green
13253;Kosovo*;Wind;2020;Consumption(Elect.& Heat);Total;237.0505268;TJ;green
13254;Kosovo*;Wind;2020;Consumption(Elect.& Heat);Electricity;237.0505268;TJ;green
13255;Kosovo*;Wind;2020;Gross Electricity&Heat;Electricity;90.3;TJ;green
13256;Kosovo*;Wind;2019;Primary Energy;Production;326.3364;TJ;green
13257;Kosovo*;Wind;2019;Primary Energy;Supply;326.3364;TJ;green
13258;Kosovo*;Wind;2019;Transformation/Losses;Electricity;-326.3364;TJ;green
13259;Kosovo*;Wind;2019;Consumption(Elect.& Heat);Total;242.2106742;TJ;green
13260;Kosovo*;Wind;2019;Consumption(Elect.& Heat);Electricity;242.2106742;TJ;green
13261;Kosovo*;Wind;2019;Gross Electricity&Heat;Electricity;90.649;TJ;green
13262;Kosovo*;Solar PV;2020;Primary Energy;Production;37.656;TJ;green
13263;Kosovo*;Solar PV;2020;Primary Energy;Supply;37.656;TJ;green
13264;Kosovo*;Solar PV;2020;Transformation/Losses;Electricity;-37.656;TJ;green
13265;Kosovo*;Solar PV;2020;Consumption(Elect.& Heat);Total;27.45900898;TJ;green
13266;Kosovo*;Solar PV;2020;Consumption(Elect.& Heat);Electricity;27.45900898;TJ;green
13267;Kosovo*;Solar PV;2020;Gross Electricity&Heat;Electricity;10.46;TJ;green
13268;Kosovo*;Solar PV;2019;Primary Energy;Production;37.98;TJ;green
13269;Kosovo*;Solar PV;2019;Primary Energy;Supply;37.98;TJ;green
13270;Kosovo*;Solar PV;2019;Transformation/Losses;Electricity;-37.98;TJ;green
13271;Kosovo*;Solar PV;2019;Consumption(Elect.& Heat);Total;28.18919803;TJ;green
13272;Kosovo*;Solar PV;2019;Consumption(Elect.& Heat);Electricity;28.18919803;TJ;green
13273;Kosovo*;Solar PV;2019;Gross Electricity&Heat;Electricity;10.55;TJ;green
13274;Kosovo*;Solar Thermal;2020;Primary Energy;Production;15.758;TJ;green
13275;Kosovo*;Solar Thermal;2020;Primary Energy;Supply;15.758;TJ;green
13276;Kosovo*;Solar Thermal;2020;Final Consumption;Total;15.723;TJ;green
13277;Kosovo*;Solar Thermal;2020;Final Consumption;Commerce;11.412;TJ;green
13278;Kosovo*;Solar Thermal;2020;Final Consumption;Residential;4.311;TJ;green
13279;Kosovo*;Solar Thermal;2020;Consumption(Elect.& Heat);Total;15.723;TJ;green
13280;Kosovo*;Solar Thermal;2020;Consumption(Elect.& Heat);DirectUse;15.723;TJ;green
13281;Kosovo*;Solar Thermal;2019;Primary Energy;Production;15.587;TJ;green
13282;Kosovo*;Solar Thermal;2019;Primary Energy;Supply;15.587;TJ;green
13283;Kosovo*;Solar Thermal;2019;Final Consumption;Total;15.587;TJ;green
13284;Kosovo*;Solar Thermal;2019;Final Consumption;Commerce;11.226;TJ;green
13285;Kosovo*;Solar Thermal;2019;Final Consumption;Residential;4.361;TJ;green
13286;Kosovo*;Solar Thermal;2019;Consumption(Elect.& Heat);Total;15.587;TJ;green
13287;Kosovo*;Solar Thermal;2019;Consumption(Elect.& Heat);DirectUse;15.587;TJ;green
13288;Kosovo*;Solid Biofuels;2020;Primary Energy;Production;12874.147;TJ;red
13289;Kosovo*;Solid Biofuels;2020;Primary Energy;Imports;2697.517;TJ;red
13290;Kosovo*;Solid Biofuels;2020;Primary Energy;Exports;-5.988;TJ;red
13291;Kosovo*;Solid Biofuels;2020;Primary Energy;Supply;15565.676;TJ;red
13292;Kosovo*;Solid Biofuels;2020;Primary Energy;Differences;-5.0;TJ;red
13293;Kosovo*;Solid Biofuels;2020;Final Consumption;Total;15561.025;TJ;red
13294;Kosovo*;Solid Biofuels;2020;Final Consumption;Industry;580.244;TJ;red
13295;Kosovo*;Solid Biofuels;2020;Final Consumption;Commerce;452.288;TJ;red
13296;Kosovo*;Solid Biofuels;2020;Final Consumption;Residential;14391.91;TJ;red
13297;Kosovo*;Solid Biofuels;2020;Final Consumption;Other;136.583;TJ;red
13298;Kosovo*;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;15561.025;TJ;red
13299;Kosovo*;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;15561.025;TJ;red
13300;Kosovo*;Solid Biofuels;2019;Primary Energy;Production;13364.459;TJ;red
13301;Kosovo*;Solid Biofuels;2019;Primary Energy;Imports;2336.895;TJ;red
13302;Kosovo*;Solid Biofuels;2019;Primary Energy;Exports;-1.768;TJ;red
13303;Kosovo*;Solid Biofuels;2019;Primary Energy;Supply;15699.586;TJ;red
13304;Kosovo*;Solid Biofuels;2019;Primary Energy;Differences;-7.0;TJ;red
13305;Kosovo*;Solid Biofuels;2019;Final Consumption;Total;15692.907;TJ;red
13306;Kosovo*;Solid Biofuels;2019;Final Consumption;Industry;611.788;TJ;red
13307;Kosovo*;Solid Biofuels;2019;Final Consumption;Commerce;479.457;TJ;red
13308;Kosovo*;Solid Biofuels;2019;Final Consumption;Residential;14464.481;TJ;red
13309;Kosovo*;Solid Biofuels;2019;Final Consumption;Other;137.181;TJ;red
13310;Kosovo*;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;15692.907;TJ;red
13311;Kosovo*;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;15692.907;TJ;red
13312;Kosovo*;Electricity;2020;Primary Energy;Imports;188.3293251;TJ;
13313;Kosovo*;Electricity;2020;Primary Energy;Exports;-250.2664783;TJ;
13314;Kosovo*;Electricity;2020;Primary Energy;Supply;-61.93715318;TJ;
13315;Kosovo*;Electricity;2020;Primary Energy;Differences;-0.585096574;TJ;
13316;Kosovo*;Electricity;2020;Transformation/Losses;Electricity;1308.9096;TJ;
13317;Kosovo*;Electricity;2020;Transformation/Losses;OwnUse;-107.5467964;TJ;
13318;Kosovo*;Electricity;2020;Transformation/Losses;Distribution;-184.3855792;TJ;
13319;Kosovo*;Electricity;2020;Final Consumption;Total;954.4657015;TJ;
13320;Kosovo*;Electricity;2020;Final Consumption;Industry;209.024191;TJ;
13321;Kosovo*;Electricity;2020;Final Consumption;Commerce;181.7895057;TJ;
13322;Kosovo*;Electricity;2020;Final Consumption;Residential;541.7409183;TJ;
13323;Kosovo*;Electricity;2020;Final Consumption;Other;21.91108658;TJ;
13324;Kosovo*;Electricity;2019;Primary Energy;Imports;165.330769;TJ;
13325;Kosovo*;Electricity;2019;Primary Energy;Exports;-161.1457367;TJ;
13326;Kosovo*;Electricity;2019;Primary Energy;Supply;4.185032358;TJ;
13327;Kosovo*;Electricity;2019;Primary Energy;Differences;-3.205147532;TJ;
13328;Kosovo*;Electricity;2019;Transformation/Losses;Electricity;1130.8284;TJ;
13329;Kosovo*;Electricity;2019;Transformation/Losses;OwnUse;-88.57033464;TJ;
13330;Kosovo*;Electricity;2019;Transformation/Losses;Distribution;-203.9595632;TJ;
13331;Kosovo*;Electricity;2019;Final Consumption;Total;839.3139997;TJ;
13332;Kosovo*;Electricity;2019;Final Consumption;Industry;185.7001938;TJ;
13333;Kosovo*;Electricity;2019;Final Consumption;Commerce;178.7111916;TJ;
13334;Kosovo*;Electricity;2019;Final Consumption;Residential;450.1385761;TJ;
13335;Kosovo*;Electricity;2019;Final Consumption;Other;24.76403821;TJ;
13336;Kosovo*;GrandTotal;2020;Primary Energy;Production;14198.8146;TJ;
13337;Kosovo*;GrandTotal;2020;Primary Energy;Imports;2885.846325;TJ;
13338;Kosovo*;GrandTotal;2020;Primary Energy;Exports;-256.2544783;TJ;
13339;Kosovo*;GrandTotal;2020;Primary Energy;Supply;16828.40645;TJ;
13340;Kosovo*;GrandTotal;2020;Primary Energy;Differences;-5.585096574;TJ;
13341;Kosovo*;GrandTotal;2020;Transformation/Losses;OwnUse;-107.5467964;TJ;
13342;Kosovo*;GrandTotal;2020;Transformation/Losses;Distribution;-184.3855792;TJ;
13343;Kosovo*;GrandTotal;2020;Final Consumption;Total;16531.2137;TJ;
13344;Kosovo*;GrandTotal;2020;Final Consumption;Industry;789.268191;TJ;
13345;Kosovo*;GrandTotal;2020;Final Consumption;Commerce;645.4895057;TJ;
13346;Kosovo*;GrandTotal;2020;Final Consumption;Residential;14937.96192;TJ;
13347;Kosovo*;GrandTotal;2020;Final Consumption;Other;158.4940866;TJ;
13348;Kosovo*;GrandTotal;2020;Consumption(Elect.& Heat);Total;16531.2137;TJ;
13349;Kosovo*;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;954.4657015;TJ;
13350;Kosovo*;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;15576.748;TJ;
13351;Kosovo*;GrandTotal;2020;Gross Electricity&Heat;Electricity;363.586;TJ;
13352;Kosovo*;GrandTotal;2019;Primary Energy;Production;14510.8744;TJ;
13353;Kosovo*;GrandTotal;2019;Primary Energy;Imports;2502.225769;TJ;
13354;Kosovo*;GrandTotal;2019;Primary Energy;Exports;-162.9137367;TJ;
13355;Kosovo*;GrandTotal;2019;Primary Energy;Supply;16850.18643;TJ;
13356;Kosovo*;GrandTotal;2019;Primary Energy;Differences;-10.20514753;TJ;
13357;Kosovo*;GrandTotal;2019;Transformation/Losses;OwnUse;-88.57033464;TJ;
13358;Kosovo*;GrandTotal;2019;Transformation/Losses;Distribution;-203.9595632;TJ;
13359;Kosovo*;GrandTotal;2019;Final Consumption;Total;16547.808;TJ;
13360;Kosovo*;GrandTotal;2019;Final Consumption;Industry;797.4881938;TJ;
13361;Kosovo*;GrandTotal;2019;Final Consumption;Commerce;669.3941916;TJ;
13362;Kosovo*;GrandTotal;2019;Final Consumption;Residential;14918.98058;TJ;
13363;Kosovo*;GrandTotal;2019;Final Consumption;Other;161.9450382;TJ;
13364;Kosovo*;GrandTotal;2019;Consumption(Elect.& Heat);Total;16547.808;TJ;
13365;Kosovo*;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;839.3139997;TJ;
13366;Kosovo*;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;15708.494;TJ;
13367;Kosovo*;GrandTotal;2019;Gross Electricity&Heat;Electricity;314.119;TJ;
13368;Kuwait;Wind;2020;Primary Energy;Production;17.16;TJ;green
13369;Kuwait;Wind;2020;Primary Energy;Supply;17.16;TJ;green
13370;Kuwait;Wind;2020;Transformation/Losses;Electricity;-17.16;TJ;green
13371;Kuwait;Wind;2020;Consumption(Elect.& Heat);Total;15.21936946;TJ;green
13372;Kuwait;Wind;2020;Consumption(Elect.& Heat);Electricity;15.21936946;TJ;green
13373;Kuwait;Wind;2020;Gross Electricity&Heat;Electricity;4.766666667;TJ;green
13374;Kuwait;Wind;2019;Primary Energy;Production;13.1112;TJ;green
13375;Kuwait;Wind;2019;Primary Energy;Supply;13.1112;TJ;green
13376;Kuwait;Wind;2019;Transformation/Losses;Electricity;-13.1112;TJ;green
13377;Kuwait;Wind;2019;Consumption(Elect.& Heat);Total;11.66909865;TJ;green
13378;Kuwait;Wind;2019;Consumption(Elect.& Heat);Electricity;11.66909865;TJ;green
13379;Kuwait;Wind;2019;Gross Electricity&Heat;Electricity;3.642;TJ;green
13380;Kuwait;Solar PV;2020;Primary Energy;Production;182.7047354;TJ;green
13381;Kuwait;Solar PV;2020;Primary Energy;Supply;182.7047354;TJ;green
13382;Kuwait;Solar PV;2020;Transformation/Losses;Electricity;-182.7047354;TJ;green
13383;Kuwait;Solar PV;2020;Consumption(Elect.& Heat);Total;162.0425916;TJ;green
13384;Kuwait;Solar PV;2020;Consumption(Elect.& Heat);Electricity;162.0425916;TJ;green
13385;Kuwait;Solar PV;2020;Gross Electricity&Heat;Electricity;50.7513154;TJ;green
13386;Kuwait;Solar PV;2019;Primary Energy;Production;197.6256;TJ;green
13387;Kuwait;Solar PV;2019;Primary Energy;Supply;197.6256;TJ;green
13388;Kuwait;Solar PV;2019;Transformation/Losses;Electricity;-197.6256;TJ;green
13389;Kuwait;Solar PV;2019;Consumption(Elect.& Heat);Total;175.8887533;TJ;green
13390;Kuwait;Solar PV;2019;Consumption(Elect.& Heat);Electricity;175.8887533;TJ;green
13391;Kuwait;Solar PV;2019;Gross Electricity&Heat;Electricity;54.896;TJ;green
13392;Kuwait;Solar Thermal;2020;Primary Energy;Production;51.48;TJ;green
13393;Kuwait;Solar Thermal;2020;Primary Energy;Supply;51.48;TJ;green
13394;Kuwait;Solar Thermal;2020;Transformation/Losses;Electricity;-51.48;TJ;green
13395;Kuwait;Solar Thermal;2020;Consumption(Elect.& Heat);Total;15.21936946;TJ;green
13396;Kuwait;Solar Thermal;2020;Consumption(Elect.& Heat);Electricity;15.21936946;TJ;green
13397;Kuwait;Solar Thermal;2020;Gross Electricity&Heat;Electricity;4.766666667;TJ;green
13398;Kuwait;Solar Thermal;2019;Primary Energy;Production;39.3336;TJ;green
13399;Kuwait;Solar Thermal;2019;Primary Energy;Supply;39.3336;TJ;green
