id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
142;Austria;Matte&cement;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
143;Austria;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
144;Austria;Scrap;113109.0;134063.0;145903.0;130675.0;nan;nan;nan;nan;nan;nan;nan;i;copper
145;Austria;Unwrought alloys;1866.0;1617.0;1412.0;1376.0;2183.0;2567.0;2868.0;3567.0;4156.0;5773.0;4924.0;i;copper
146;Austria;Unwrought_ref;8855.0;4868.0;10361.0;16680.0;8374.0;5348.0;9555.0;28609.0;35630.0;17575.0;16677.0;i;copper
147;Austria;Unwrought_unref;39590.0;24445.0;36218.0;44412.0;42637.0;21970.0;27007.0;40848.0;45157.0;48452.0;40859.0;i;copper
148;Belgium;Cement copper;4482.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
149;Belgium;Matte&cement;4482.0;36352.0;29857.0;41741.0;40104.0;9000.0;14000.0;13000.0;14000.0;15000.0;34468.0;i;copper
150;Belgium;Ores&concentrates;12039.0;17378.0;10554.0;13735.0;1278.0;3413.0;3908.0;22957.0;45482.0;18872.0;17000.0;i;copper
151;Belgium;Scrap;249718.0;215202.0;272816.0;255661.0;nan;nan;nan;nan;nan;nan;nan;i;copper
152;Belgium;Unwrought alloys;1749.0;2669.0;4917.0;5134.0;2971.0;3686.0;2133.0;2471.0;3530.0;3592.0;4076.0;i;copper
153;Belgium;Unwrought_ref;54380.0;79524.0;61447.0;34734.0;71465.0;59309.0;50215.0;70568.0;71635.0;39478.0;44983.0;i;copper
154;Belgium;Unwrought_unref;206660.0;212932.0;191159.0;206987.0;181032.0;174338.0;223874.0;221217.0;191487.0;243062.0;250634.0;i;copper
155;Bulgaria;Cement copper;34997.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
156;Bulgaria;Matte&cement;34997.0;15160.0;13642.0;2006.0;98.0;17.0;84.0;0.0;4282.0;8618.0;10192.0;i;copper
157;Bulgaria;Ores&concentrates;609258.0;635039.0;575192.0;836387.0;756349.0;1008680.0;913418.0;947866.0;754786.0;1097606.0;1107138.0;i;copper
158;Bulgaria;Scrap;23856.0;20730.0;35464.0;52461.0;nan;nan;nan;nan;nan;nan;nan;i;copper
159;Bulgaria;Unwrought;30422.0;8016.0;8272.0;12441.0;6982.0;15532.0;14760.0;12737.0;21551.0;39144.0;36163.0;i;copper
160;Croatia;Unwrought;880.0;760.0;944.0;1627.0;3447.0;2894.0;3063.0;6538.0;10331.0;11557.0;11115.0;i;copper
161;Czech Republic;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
162;Czech Republic;Scrap;8677.0;9639.0;11804.0;18859.0;nan;nan;nan;nan;nan;nan;nan;i;copper
163;Czech Republic;Unwrought;11474.0;21475.0;6846.0;6252.0;16354.0;29583.0;12923.0;3467.0;1578.0;1405.0;1431.0;i;copper
164;Czech Republic;Unwrought alloys;3862.0;3050.0;3674.0;3388.0;1867.0;2400.0;2663.0;3373.0;4872.0;6022.0;6484.0;i;copper
165;Denmark;Scrap;11235.0;10388.0;9125.0;9075.0;nan;nan;nan;nan;nan;nan;nan;i;copper
166;Denmark;Unwrought;2818.0;1413.0;1978.0;2255.0;1692.0;2039.0;1980.0;1763.0;1811.0;2288.0;2597.0;i;copper
167;Estonia;Scrap;nan;nan;391.0;335.0;nan;nan;nan;nan;nan;nan;nan;i;copper
168;Estonia;Unwrought;659.0;489.0;520.0;484.0;1428.0;395.0;129.0;125.0;1122.0;113.0;59.0;i;copper
169;Finland;Matte&cement;nan;nan;nan;nan;nan;nan;482.0;0.0;178.0;0.0;2574.0;i;copper
170;Finland;Ores&concentrates;536584.0;352370.0;458174.0;415365.0;424982.0;391822.0;423149.0;447546.0;428337.0;443819.0;440454.0;i;copper
171;Finland;Scrap;4146.0;7349.0;6967.0;7726.0;nan;nan;nan;nan;nan;nan;nan;i;copper
172;Finland;Unwrought;2490.0;16298.0;4212.0;4711.0;6366.0;2330.0;5284.0;12445.0;20783.0;16707.0;17807.0;i;copper
173;Finland;Unwrought alloys;3542.0;2415.0;2783.0;2528.0;1819.0;2067.0;2023.0;1755.0;1805.0;2262.0;1916.0;i;copper
174;France;Scrap;81036.0;50753.0;72220.0;81824.0;nan;nan;nan;nan;nan;nan;nan;i;copper
175;France;Unwrought;435455.0;265766.0;227271.0;226312.0;218176.0;230041.0;223666.0;192904.0;220532.0;226397.0;218302.0;i;copper
176;France;Unwrought alloys;8987.0;7980.0;9242.0;9148.0;8200.0;8742.0;6199.0;6480.0;6337.0;5997.0;5393.0;i;copper
177;Germany;Cement copper;10102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
178;Germany;Matte&cement;10102.0;4133.0;12739.0;2742.0;2415.0;1867.0;3007.0;3359.0;2694.0;2711.0;328.0;i;copper
179;Germany;Ores&concentrates;1088291.0;1252430.0;1128472.0;1124525.0;1215273.0;1013432.0;1185757.0;1165767.0;1058513.0;1250804.0;1186031.0;i;copper
