id;country;technologyAndSource;year;mainCategory;subCategory;value;unit
2554;Brazil;Hydropower;2020;UsageConsump;Electricity;1153670.252;TJ
2555;Brazil;Hydropower;2020;Gross Electricity&Heat;Electricity;396382.0;TJ
2556;Brazil;Hydropower;2019;PrimaryEnergy;Productions;1432357.407;TJ
2557;Brazil;Hydropower;2019;PrimaryEnergy;Supply;1432357.407;TJ
2558;Brazil;Hydropower;2019;TransfLosses;Electricity;-1432357.407;TJ
2559;Brazil;Hydropower;2019;UsageConsump;Total;1172878.567;TJ
2560;Brazil;Hydropower;2019;UsageConsump;Electricity;1172878.567;TJ
2561;Brazil;Hydropower;2019;Gross Electricity&Heat;Electricity;397877.0576;TJ
2562;Brazil;Wind;2020;PrimaryEnergy;Productions;205380.0;TJ
2563;Brazil;Wind;2020;PrimaryEnergy;Supply;205380.0;TJ
2564;Brazil;Wind;2020;TransfLosses;Electricity;-205380.0;TJ
2565;Brazil;Wind;2020;UsageConsump;Total;166044.0884;TJ
2566;Brazil;Wind;2020;UsageConsump;Electricity;166044.0884;TJ
2567;Brazil;Wind;2020;Gross Electricity&Heat;Electricity;57050.0;TJ
2568;Brazil;Wind;2019;PrimaryEnergy;Productions;201548.238;TJ
2569;Brazil;Wind;2019;PrimaryEnergy;Supply;201548.238;TJ
2570;Brazil;Wind;2019;TransfLosses;Electricity;-201548.238;TJ
2571;Brazil;Wind;2019;UsageConsump;Total;165036.7481;TJ
2572;Brazil;Wind;2019;UsageConsump;Electricity;165036.7481;TJ
2573;Brazil;Wind;2019;Gross Electricity&Heat;Electricity;55985.62168;TJ
2574;Brazil;Solar PV;2020;PrimaryEnergy;Productions;38731.99275;TJ
2575;Brazil;Solar PV;2020;PrimaryEnergy;Supply;38731.99275;TJ
2576;Brazil;Solar PV;2020;TransfLosses;Electricity;-38731.99275;TJ
2577;Brazil;Solar PV;2020;UsageConsump;Total;31313.7522;TJ
2578;Brazil;Solar PV;2020;UsageConsump;Electricity;31313.7522;TJ
2579;Brazil;Solar PV;2020;Gross Electricity&Heat;Electricity;10758.88687;TJ
2580;Brazil;Solar PV;2019;PrimaryEnergy;Productions;23994.14426;TJ
2581;Brazil;Solar PV;2019;PrimaryEnergy;Supply;23994.14426;TJ
2582;Brazil;Solar PV;2019;TransfLosses;Electricity;-23994.14426;TJ
2583;Brazil;Solar PV;2019;UsageConsump;Total;19647.48281;TJ
2584;Brazil;Solar PV;2019;UsageConsump;Electricity;19647.48281;TJ
2585;Brazil;Solar PV;2019;Gross Electricity&Heat;Electricity;6665.040073;TJ
2586;Brazil;Solid Biofuels;2020;PrimaryEnergy;Productions;3363226.87;TJ
2587;Brazil;Solid Biofuels;2020;PrimaryEnergy;Supply;3363226.87;TJ
2588;Brazil;Solid Biofuels;2020;TransfLosses;Electricity;-3044.373005;TJ
2589;Brazil;Solid Biofuels;2020;TransfLosses;CHP;-409833.3353;TJ
2590;Brazil;Solid Biofuels;2020;TransfLosses;Charcoal;-315404.6231;TJ
2591;Brazil;Solid Biofuels;2020;TransfLosses;Other;-222486.552;TJ
2592;Brazil;Solid Biofuels;2020;TransfLosses;OwnUse;-587742.2917;TJ
2593;Brazil;Solid Biofuels;2020;finalConsump;Total;1824715.695;TJ
2594;Brazil;Solid Biofuels;2020;finalConsump;Industry;1385763.21;TJ
2595;Brazil;Solid Biofuels;2020;finalConsump;Commerce;3296.68632;TJ
2596;Brazil;Solid Biofuels;2020;finalConsump;Residential;301776.5891;TJ
2597;Brazil;Solid Biofuels;2020;finalConsump;Other;133879.2102;TJ
2598;Brazil;Solid Biofuels;2020;UsageConsump;Total;1991105.19;TJ
2599;Brazil;Solid Biofuels;2020;UsageConsump;Electricity;166389.4945;TJ
2600;Brazil;Solid Biofuels;2020;UsageConsump;DirectUse;1824715.695;TJ
2601;Brazil;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;57168.67581;TJ
2602;Brazil;Solid Biofuels;2019;PrimaryEnergy;Productions;3147149.244;TJ
2603;Brazil;Solid Biofuels;2019;PrimaryEnergy;Supply;3147149.244;TJ
2604;Brazil;Solid Biofuels;2019;PrimaryEnergy;Differences;11244.0;TJ
2605;Brazil;Solid Biofuels;2019;TransfLosses;Electricity;-2996.416247;TJ
2606;Brazil;Solid Biofuels;2019;TransfLosses;CHP;-395194.5519;TJ
2607;Brazil;Solid Biofuels;2019;TransfLosses;Charcoal;-314452.6832;TJ
2608;Brazil;Solid Biofuels;2019;TransfLosses;Other;-204833.6911;TJ
2609;Brazil;Solid Biofuels;2019;TransfLosses;OwnUse;-633846.6609;TJ
2610;Brazil;Solid Biofuels;2019;finalConsump;Total;1607069.24;TJ
2611;Brazil;Solid Biofuels;2019;finalConsump;Industry;1174384.238;TJ
2612;Brazil;Solid Biofuels;2019;finalConsump;Commerce;3487.225459;TJ
2613;Brazil;Solid Biofuels;2019;finalConsump;Residential;296421.2868;TJ
2614;Brazil;Solid Biofuels;2019;finalConsump;Other;132776.4901;TJ
2615;Brazil;Solid Biofuels;2019;UsageConsump;Total;1765050.793;TJ
2616;Brazil;Solid Biofuels;2019;UsageConsump;Electricity;157981.5527;TJ
2617;Brazil;Solid Biofuels;2019;UsageConsump;DirectUse;1607069.24;TJ
2618;Brazil;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;53592.27896;TJ
2619;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Productions;910143.1778;TJ
2620;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Imports;21418.4965;TJ
2621;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Exports;-45296.31931;TJ
2622;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Stocks;-4917.899016;TJ
2623;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Supply;881347.456;TJ
2624;Brazil;Liquid Biofuels;2020;PrimaryEnergy;Differences;-3443.094529;TJ
2625;Brazil;Liquid Biofuels;2020;TransfLosses;Electricity;-4693.937212;TJ
2626;Brazil;Liquid Biofuels;2020;TransfLosses;CHP;-247.0493269;TJ
2627;Brazil;Liquid Biofuels;2020;TransfLosses;Distribution;-2235.7512;TJ
2628;Brazil;Liquid Biofuels;2020;finalConsump;Total;870727.6237;TJ
2629;Brazil;Liquid Biofuels;2020;finalConsump;Industry;4874.440032;TJ
2630;Brazil;Liquid Biofuels;2020;finalConsump;Transport;834479.8165;TJ
2631;Brazil;Liquid Biofuels;2020;finalConsump;Commerce;165.79728;TJ
2632;Brazil;Liquid Biofuels;2020;finalConsump;Other;31207.56984;TJ
2633;Brazil;Liquid Biofuels;2020;UsageConsump;Total;872375.3471;TJ
2634;Brazil;Liquid Biofuels;2020;UsageConsump;Electricity;1647.723437;TJ
2635;Brazil;Liquid Biofuels;2020;UsageConsump;DirectUse;870727.6237;TJ
2636;Brazil;Liquid Biofuels;2020;Gross Electricity&Heat;Electricity;566.1304957;TJ
2637;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Productions;957905.959;TJ
2638;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Imports;32127.74474;TJ
2639;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Exports;-43221.5422;TJ
2640;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Stocks;9390.61048;TJ
2641;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Supply;956202.772;TJ
2642;Brazil;Liquid Biofuels;2019;PrimaryEnergy;Differences;-6.929842304;TJ
2643;Brazil;Liquid Biofuels;2019;TransfLosses;Electricity;-4505.464106;TJ
2644;Brazil;Liquid Biofuels;2019;TransfLosses;CHP;-249.4251793;TJ
2645;Brazil;Liquid Biofuels;2019;TransfLosses;Distribution;-4292.374014;TJ
2646;Brazil;Liquid Biofuels;2019;finalConsump;Total;947148.5789;TJ
2647;Brazil;Liquid Biofuels;2019;finalConsump;Industry;4239.703028;TJ
2648;Brazil;Liquid Biofuels;2019;finalConsump;Transport;914731.936;TJ
2649;Brazil;Liquid Biofuels;2019;finalConsump;Commerce;140.2585265;TJ
2650;Brazil;Liquid Biofuels;2019;finalConsump;Other;28036.6813;TJ
2651;Brazil;Liquid Biofuels;2019;UsageConsump;Total;948456.4879;TJ
2652;Brazil;Liquid Biofuels;2019;UsageConsump;Electricity;1307.908986;TJ
2653;Brazil;Liquid Biofuels;2019;UsageConsump;DirectUse;947148.5789;TJ
2654;Brazil;Liquid Biofuels;2019;Gross Electricity&Heat;Electricity;443.683595;TJ
2655;Brazil;Biogas;2020;PrimaryEnergy;Productions;20324.0;TJ
2656;Brazil;Biogas;2020;PrimaryEnergy;Supply;20324.0;TJ
2657;Brazil;Biogas;2020;TransfLosses;Electricity;-13011.0;TJ
2658;Brazil;Biogas;2020;TransfLosses;CHP;-7313.0;TJ
2659;Brazil;Biogas;2020;UsageConsump;Total;2937.259356;TJ
2660;Brazil;Biogas;2020;UsageConsump;Electricity;2937.259356;TJ
2661;Brazil;Biogas;2020;Gross Electricity&Heat;Electricity;1009.19369;TJ
2662;Brazil;Biogas;2019;PrimaryEnergy;Productions;18632.0;TJ
2663;Brazil;Biogas;2019;PrimaryEnergy;Supply;18632.0;TJ
2664;Brazil;Biogas;2019;TransfLosses;Electricity;-11244.0;TJ
2665;Brazil;Biogas;2019;TransfLosses;CHP;-7388.0;TJ
2666;Brazil;Biogas;2019;UsageConsump;Total;2608.586536;TJ
2667;Brazil;Biogas;2019;UsageConsump;Electricity;2608.586536;TJ
2668;Brazil;Biogas;2019;Gross Electricity&Heat;Electricity;884.9140606;TJ
2669;Brazil;Charcoal;2020;TransfLosses;Charcoal;168122.4612;TJ
2670;Brazil;Charcoal;2020;TransfLosses;Distribution;-2488.298976;TJ
2671;Brazil;Charcoal;2020;finalConsump;Total;165634.1623;TJ
2672;Brazil;Charcoal;2020;finalConsump;Industry;145159.7892;TJ
2673;Brazil;Charcoal;2020;finalConsump;Commerce;3110.37372;TJ
2674;Brazil;Charcoal;2020;finalConsump;Residential;16985.34518;TJ
2675;Brazil;Charcoal;2020;finalConsump;Other;378.654192;TJ
2676;Brazil;Charcoal;2020;UsageConsump;Total;165634.1623;TJ
2677;Brazil;Charcoal;2020;UsageConsump;DirectUse;165634.1623;TJ
2678;Brazil;Charcoal;2019;TransfLosses;Charcoal;167603.2801;TJ
2679;Brazil;Charcoal;2019;TransfLosses;Distribution;-2476.895765;TJ
2680;Brazil;Charcoal;2019;finalConsump;Total;165126.3844;TJ
2681;Brazil;Charcoal;2019;finalConsump;Industry;144493.6692;TJ
2682;Brazil;Charcoal;2019;finalConsump;Commerce;3274.898425;TJ
2683;Brazil;Charcoal;2019;finalConsump;Residential;16973.74922;TJ
2684;Brazil;Charcoal;2019;finalConsump;Other;384.0675421;TJ
2685;Brazil;Charcoal;2019;UsageConsump;Total;165126.3844;TJ
2686;Brazil;Charcoal;2019;UsageConsump;DirectUse;165126.3844;TJ
2687;Brazil;Electricity;2020;PrimaryEnergy;Imports;76097.88808;TJ
2688;Brazil;Electricity;2020;PrimaryEnergy;Exports;-1196.936479;TJ
2689;Brazil;Electricity;2020;PrimaryEnergy;Supply;74900.9516;TJ
2690;Brazil;Electricity;2020;PrimaryEnergy;Differences;-19045.22864;TJ
2691;Brazil;Electricity;2020;TransfLosses;Electricity;1742971.993;TJ
2692;Brazil;Electricity;2020;TransfLosses;CHP;139593.6;TJ
2693;Brazil;Electricity;2020;TransfLosses;OwnUse;-95882.1875;TJ
2694;Brazil;Electricity;2020;TransfLosses;Distribution;-320536.5588;TJ
2695;Brazil;Electricity;2020;finalConsump;Total;1522002.569;TJ
2696;Brazil;Electricity;2020;finalConsump;Industry;598604.5992;TJ
2697;Brazil;Electricity;2020;finalConsump;Transport;6102.860932;TJ
2698;Brazil;Electricity;2020;finalConsump;Commerce;386713.5101;TJ
2699;Brazil;Electricity;2020;finalConsump;Residential;432023.7284;TJ
2700;Brazil;Electricity;2020;finalConsump;Other;98557.87081;TJ
2701;Brazil;Electricity;2019;PrimaryEnergy;Imports;74528.49835;TJ
2702;Brazil;Electricity;2019;PrimaryEnergy;Exports;-591.0203083;TJ
2703;Brazil;Electricity;2019;PrimaryEnergy;Supply;73937.47804;TJ
2704;Brazil;Electricity;2019;PrimaryEnergy;Differences;25.34375033;TJ
2705;Brazil;Electricity;2019;TransfLosses;Electricity;1723036.607;TJ
2706;Brazil;Electricity;2019;TransfLosses;CHP;132578.3382;TJ
2707;Brazil;Electricity;2019;TransfLosses;OwnUse;-97067.05996;TJ
2708;Brazil;Electricity;2019;TransfLosses;Distribution;-313049.861;TJ
2709;Brazil;Electricity;2019;finalConsump;Total;1519460.846;TJ
2710;Brazil;Electricity;2019;finalConsump;Industry;580282.0095;TJ
2711;Brazil;Electricity;2019;finalConsump;Transport;6667.618446;TJ
2712;Brazil;Electricity;2019;finalConsump;Commerce;417856.8974;TJ
2713;Brazil;Electricity;2019;finalConsump;Residential;422388.519;TJ
2714;Brazil;Electricity;2019;finalConsump;Other;92265.80214;TJ
2715;Brazil;GrandTotal;2020;PrimaryEnergy;Productions;5964781.241;TJ
2716;Brazil;GrandTotal;2020;PrimaryEnergy;Imports;97516.38457;TJ
2717;Brazil;GrandTotal;2020;PrimaryEnergy;Exports;-46493.25579;TJ
2718;Brazil;GrandTotal;2020;PrimaryEnergy;Stocks;-4917.899016;TJ
2719;Brazil;GrandTotal;2020;PrimaryEnergy;Supply;6010886.471;TJ
2720;Brazil;GrandTotal;2020;PrimaryEnergy;Differences;-22488.32317;TJ
2721;Brazil;GrandTotal;2020;TransfLosses;Electricity;51135.48978;TJ
2722;Brazil;GrandTotal;2020;TransfLosses;CHP;-277799.7846;TJ
2723;Brazil;GrandTotal;2020;TransfLosses;Charcoal;-147282.1618;TJ
2724;Brazil;GrandTotal;2020;TransfLosses;Other;-222486.552;TJ
2725;Brazil;GrandTotal;2020;TransfLosses;OwnUse;-683624.4792;TJ
2726;Brazil;GrandTotal;2020;TransfLosses;Distribution;-325260.609;TJ
2727;Brazil;GrandTotal;2020;finalConsump;Total;4383080.051;TJ
2728;Brazil;GrandTotal;2020;finalConsump;Industry;2134402.038;TJ
2729;Brazil;GrandTotal;2020;finalConsump;Transport;840582.6775;TJ
2730;Brazil;GrandTotal;2020;finalConsump;Commerce;393286.3674;TJ
2731;Brazil;GrandTotal;2020;finalConsump;Residential;750785.6626;TJ
2732;Brazil;GrandTotal;2020;finalConsump;Other;264023.305;TJ
2733;Brazil;GrandTotal;2020;UsageConsump;Total;4383080.051;TJ
2734;Brazil;GrandTotal;2020;UsageConsump;Electricity;1522002.569;TJ
2735;Brazil;GrandTotal;2020;UsageConsump;DirectUse;2861077.481;TJ
2736;Brazil;GrandTotal;2020;Gross Electricity&Heat;Electricity;522934.8869;TJ
2737;Brazil;GrandTotal;2019;PrimaryEnergy;Productions;5781586.992;TJ
2738;Brazil;GrandTotal;2019;PrimaryEnergy;Imports;106656.2431;TJ
2739;Brazil;GrandTotal;2019;PrimaryEnergy;Exports;-43812.56251;TJ
2740;Brazil;GrandTotal;2019;PrimaryEnergy;Stocks;9390.61048;TJ
2741;Brazil;GrandTotal;2019;PrimaryEnergy;Supply;5853821.283;TJ
2742;Brazil;GrandTotal;2019;PrimaryEnergy;Differences;11262.41391;TJ
2743;Brazil;GrandTotal;2019;TransfLosses;Electricity;46390.93723;TJ
2744;Brazil;GrandTotal;2019;TransfLosses;CHP;-270253.6388;TJ
2745;Brazil;GrandTotal;2019;TransfLosses;Charcoal;-146849.403;TJ
2746;Brazil;GrandTotal;2019;TransfLosses;Other;-204833.6911;TJ
2747;Brazil;GrandTotal;2019;TransfLosses;OwnUse;-730913.7209;TJ
2748;Brazil;GrandTotal;2019;TransfLosses;Distribution;-319819.1308;TJ
2749;Brazil;GrandTotal;2019;finalConsump;Total;4238805.05;TJ
2750;Brazil;GrandTotal;2019;finalConsump;Industry;1903399.62;TJ
2751;Brazil;GrandTotal;2019;finalConsump;Transport;921399.5545;TJ
2752;Brazil;GrandTotal;2019;finalConsump;Commerce;424759.2798;TJ
2753;Brazil;GrandTotal;2019;finalConsump;Residential;735783.5551;TJ
2754;Brazil;GrandTotal;2019;finalConsump;Other;253463.0411;TJ
2755;Brazil;GrandTotal;2019;UsageConsump;Total;4238805.05;TJ
2756;Brazil;GrandTotal;2019;UsageConsump;Electricity;1519460.846;TJ
2757;Brazil;GrandTotal;2019;UsageConsump;DirectUse;2719344.204;TJ
2758;Brazil;GrandTotal;2019;Gross Electricity&Heat;Electricity;515448.596;TJ
2759;Brunei Darussalam;Solar PV;2020;PrimaryEnergy;Productions;3.860578001;TJ
2760;Brunei Darussalam;Solar PV;2020;PrimaryEnergy;Supply;3.860578001;TJ
2761;Brunei Darussalam;Solar PV;2020;TransfLosses;Electricity;-3.860578001;TJ
2762;Brunei Darussalam;Solar PV;2020;UsageConsump;Total;3.370490781;TJ
2763;Brunei Darussalam;Solar PV;2020;UsageConsump;Electricity;3.370490781;TJ
2764;Brunei Darussalam;Solar PV;2020;Gross Electricity&Heat;Electricity;1.072382778;TJ
2765;Brunei Darussalam;Solar PV;2019;PrimaryEnergy;Productions;3.809952;TJ
2766;Brunei Darussalam;Solar PV;2019;PrimaryEnergy;Supply;3.809952;TJ
2767;Brunei Darussalam;Solar PV;2019;TransfLosses;Electricity;-3.809952;TJ
2768;Brunei Darussalam;Solar PV;2019;UsageConsump;Total;3.277671815;TJ
2769;Brunei Darussalam;Solar PV;2019;UsageConsump;Electricity;3.277671815;TJ
2770;Brunei Darussalam;Solar PV;2019;Gross Electricity&Heat;Electricity;1.05832;TJ
2771;Brunei Darussalam;Solid Biofuels;2020;PrimaryEnergy;Productions;132.01272;TJ
2772;Brunei Darussalam;Solid Biofuels;2020;PrimaryEnergy;Supply;132.01272;TJ
2773;Brunei Darussalam;Solid Biofuels;2020;TransfLosses;Charcoal;-22.86144;TJ
2774;Brunei Darussalam;Solid Biofuels;2020;finalConsump;Total;109.15128;TJ
2775;Brunei Darussalam;Solid Biofuels;2020;finalConsump;Commerce;16.37496;TJ
2776;Brunei Darussalam;Solid Biofuels;2020;finalConsump;Residential;92.77632;TJ
2777;Brunei Darussalam;Solid Biofuels;2020;UsageConsump;Total;109.15128;TJ
2778;Brunei Darussalam;Solid Biofuels;2020;UsageConsump;DirectUse;109.15128;TJ
2779;Brunei Darussalam;Solid Biofuels;2019;PrimaryEnergy;Productions;132.02784;TJ
2780;Brunei Darussalam;Solid Biofuels;2019;PrimaryEnergy;Supply;132.02784;TJ
2781;Brunei Darussalam;Solid Biofuels;2019;TransfLosses;Charcoal;-22.58928;TJ
2782;Brunei Darussalam;Solid Biofuels;2019;finalConsump;Total;109.43856;TJ
2783;Brunei Darussalam;Solid Biofuels;2019;finalConsump;Commerce;16.42032;TJ
2784;Brunei Darussalam;Solid Biofuels;2019;finalConsump;Residential;93.01824;TJ
2785;Brunei Darussalam;Solid Biofuels;2019;UsageConsump;Total;109.43856;TJ
2786;Brunei Darussalam;Solid Biofuels;2019;UsageConsump;DirectUse;109.43856;TJ
2787;Brunei Darussalam;Charcoal;2020;PrimaryEnergy;Imports;11.2728;TJ
2788;Brunei Darussalam;Charcoal;2020;PrimaryEnergy;Exports;-0.0308;TJ
2789;Brunei Darussalam;Charcoal;2020;PrimaryEnergy;Supply;11.242;TJ
2790;Brunei Darussalam;Charcoal;2020;TransfLosses;Charcoal;10.3488;TJ
2791;Brunei Darussalam;Charcoal;2020;finalConsump;Total;21.5908;TJ
2792;Brunei Darussalam;Charcoal;2020;finalConsump;Commerce;3.23862;TJ
2793;Brunei Darussalam;Charcoal;2020;finalConsump;Residential;18.35218;TJ
2794;Brunei Darussalam;Charcoal;2020;UsageConsump;Total;21.5908;TJ
2795;Brunei Darussalam;Charcoal;2020;UsageConsump;DirectUse;21.5908;TJ
2796;Brunei Darussalam;Charcoal;2019;PrimaryEnergy;Imports;8.8396;TJ
2797;Brunei Darussalam;Charcoal;2019;PrimaryEnergy;Exports;-0.0308;TJ
2798;Brunei Darussalam;Charcoal;2019;PrimaryEnergy;Supply;8.8088;TJ
2799;Brunei Darussalam;Charcoal;2019;TransfLosses;Charcoal;10.2256;TJ
2800;Brunei Darussalam;Charcoal;2019;finalConsump;Total;19.0344;TJ
2801;Brunei Darussalam;Charcoal;2019;finalConsump;Commerce;2.85516;TJ
2802;Brunei Darussalam;Charcoal;2019;finalConsump;Residential;16.17924;TJ
2803;Brunei Darussalam;Charcoal;2019;UsageConsump;Total;19.0344;TJ
2804;Brunei Darussalam;Charcoal;2019;UsageConsump;DirectUse;19.0344;TJ
2805;Brunei Darussalam;Electricity;2020;PrimaryEnergy;Differences;0.452035252;TJ
2806;Brunei Darussalam;Electricity;2020;TransfLosses;Electricity;3.860578001;TJ
2807;Brunei Darussalam;Electricity;2020;TransfLosses;OwnUse;-0.395561623;TJ
2808;Brunei Darussalam;Electricity;2020;TransfLosses;Distribution;-0.546594242;TJ
2809;Brunei Darussalam;Electricity;2020;finalConsump;Total;3.370490781;TJ
2810;Brunei Darussalam;Electricity;2020;finalConsump;Industry;0.480567888;TJ
2811;Brunei Darussalam;Electricity;2020;finalConsump;Commerce;1.689197712;TJ
2812;Brunei Darussalam;Electricity;2020;finalConsump;Residential;1.200725181;TJ
2813;Brunei Darussalam;Electricity;2019;PrimaryEnergy;Differences;0.3972431;TJ
2814;Brunei Darussalam;Electricity;2019;TransfLosses;Electricity;3.809952;TJ
2815;Brunei Darussalam;Electricity;2019;TransfLosses;OwnUse;-0.390374393;TJ
2816;Brunei Darussalam;Electricity;2019;TransfLosses;Distribution;-0.539426434;TJ
2817;Brunei Darussalam;Electricity;2019;finalConsump;Total;3.277671815;TJ
2818;Brunei Darussalam;Electricity;2019;finalConsump;Industry;0.540672768;TJ
2819;Brunei Darussalam;Electricity;2019;finalConsump;Commerce;1.599495522;TJ
2820;Brunei Darussalam;Electricity;2019;finalConsump;Residential;1.137503525;TJ
2821;Brunei Darussalam;GrandTotal;2020;PrimaryEnergy;Productions;135.873298;TJ
2822;Brunei Darussalam;GrandTotal;2020;PrimaryEnergy;Imports;11.2728;TJ
2823;Brunei Darussalam;GrandTotal;2020;PrimaryEnergy;Exports;-0.0308;TJ
2824;Brunei Darussalam;GrandTotal;2020;PrimaryEnergy;Supply;147.115298;TJ
2825;Brunei Darussalam;GrandTotal;2020;PrimaryEnergy;Differences;0.452035252;TJ
2826;Brunei Darussalam;GrandTotal;2020;TransfLosses;Charcoal;-12.51264;TJ
2827;Brunei Darussalam;GrandTotal;2020;TransfLosses;OwnUse;-0.395561623;TJ
2828;Brunei Darussalam;GrandTotal;2020;TransfLosses;Distribution;-0.546594242;TJ
2829;Brunei Darussalam;GrandTotal;2020;finalConsump;Total;134.1125708;TJ
2830;Brunei Darussalam;GrandTotal;2020;finalConsump;Industry;0.480567888;TJ
2831;Brunei Darussalam;GrandTotal;2020;finalConsump;Commerce;21.30277771;TJ
2832;Brunei Darussalam;GrandTotal;2020;finalConsump;Residential;112.3292252;TJ
2833;Brunei Darussalam;GrandTotal;2020;UsageConsump;Total;134.1125708;TJ
2834;Brunei Darussalam;GrandTotal;2020;UsageConsump;Electricity;3.370490781;TJ
2835;Brunei Darussalam;GrandTotal;2020;UsageConsump;DirectUse;130.74208;TJ
2836;Brunei Darussalam;GrandTotal;2020;Gross Electricity&Heat;Electricity;1.072382778;TJ
2837;Brunei Darussalam;GrandTotal;2019;PrimaryEnergy;Productions;135.837792;TJ
2838;Brunei Darussalam;GrandTotal;2019;PrimaryEnergy;Imports;8.8396;TJ
2839;Brunei Darussalam;GrandTotal;2019;PrimaryEnergy;Exports;-0.0308;TJ
2840;Brunei Darussalam;GrandTotal;2019;PrimaryEnergy;Supply;144.646592;TJ
2841;Brunei Darussalam;GrandTotal;2019;PrimaryEnergy;Differences;0.3972431;TJ
2842;Brunei Darussalam;GrandTotal;2019;TransfLosses;Charcoal;-12.36368;TJ
2843;Brunei Darussalam;GrandTotal;2019;TransfLosses;OwnUse;-0.390374393;TJ
2844;Brunei Darussalam;GrandTotal;2019;TransfLosses;Distribution;-0.539426434;TJ
2845;Brunei Darussalam;GrandTotal;2019;finalConsump;Total;131.7506318;TJ
2846;Brunei Darussalam;GrandTotal;2019;finalConsump;Industry;0.540672768;TJ
2847;Brunei Darussalam;GrandTotal;2019;finalConsump;Commerce;20.87497552;TJ
2848;Brunei Darussalam;GrandTotal;2019;finalConsump;Residential;110.3349835;TJ
2849;Brunei Darussalam;GrandTotal;2019;UsageConsump;Total;131.7506318;TJ
2850;Brunei Darussalam;GrandTotal;2019;UsageConsump;Electricity;3.277671815;TJ
2851;Brunei Darussalam;GrandTotal;2019;UsageConsump;DirectUse;128.47296;TJ
2852;Brunei Darussalam;GrandTotal;2019;Gross Electricity&Heat;Electricity;1.05832;TJ
2853;Bulgaria;Hydropower;2020;PrimaryEnergy;Productions;10153.4328;TJ
2854;Bulgaria;Hydropower;2020;PrimaryEnergy;Supply;10153.4328;TJ
2855;Bulgaria;Hydropower;2020;TransfLosses;Electricity;-10153.4328;TJ
2856;Bulgaria;Hydropower;2020;UsageConsump;Total;7123.818955;TJ
2857;Bulgaria;Hydropower;2020;UsageConsump;Electricity;7123.818955;TJ
2858;Bulgaria;Hydropower;2020;Gross Electricity&Heat;Electricity;2820.398;TJ
2859;Bulgaria;Hydropower;2019;PrimaryEnergy;Productions;10546.1964;TJ
2860;Bulgaria;Hydropower;2019;PrimaryEnergy;Supply;10546.1964;TJ
2861;Bulgaria;Hydropower;2019;TransfLosses;Electricity;-10546.1964;TJ
2862;Bulgaria;Hydropower;2019;UsageConsump;Total;7169.918661;TJ
2863;Bulgaria;Hydropower;2019;UsageConsump;Electricity;7169.918661;TJ
2864;Bulgaria;Hydropower;2019;Gross Electricity&Heat;Electricity;2929.499;TJ
2865;Bulgaria;Wind;2020;PrimaryEnergy;Productions;5317.6716;TJ
2866;Bulgaria;Wind;2020;PrimaryEnergy;Supply;5317.6716;TJ
2867;Bulgaria;Wind;2020;TransfLosses;Electricity;-5317.6716;TJ
2868;Bulgaria;Wind;2020;UsageConsump;Total;3730.967692;TJ
2869;Bulgaria;Wind;2020;UsageConsump;Electricity;3730.967692;TJ
2870;Bulgaria;Wind;2020;Gross Electricity&Heat;Electricity;1477.131;TJ
2871;Bulgaria;Wind;2019;PrimaryEnergy;Productions;4741.1568;TJ
2872;Bulgaria;Wind;2019;PrimaryEnergy;Supply;4741.1568;TJ
2873;Bulgaria;Wind;2019;TransfLosses;Electricity;-4741.1568;TJ
2874;Bulgaria;Wind;2019;UsageConsump;Total;3223.31458;TJ
2875;Bulgaria;Wind;2019;UsageConsump;Electricity;3223.31458;TJ
2876;Bulgaria;Wind;2019;Gross Electricity&Heat;Electricity;1316.988;TJ
2877;Bulgaria;Solar PV;2020;PrimaryEnergy;Productions;5331.0816;TJ
2878;Bulgaria;Solar PV;2020;PrimaryEnergy;Supply;5331.0816;TJ
2879;Bulgaria;Solar PV;2020;TransfLosses;Electricity;-5331.0816;TJ
2880;Bulgaria;Solar PV;2020;UsageConsump;Total;3740.376373;TJ
2881;Bulgaria;Solar PV;2020;UsageConsump;Electricity;3740.376373;TJ
2882;Bulgaria;Solar PV;2020;Gross Electricity&Heat;Electricity;1480.856;TJ
2883;Bulgaria;Solar PV;2019;PrimaryEnergy;Productions;5192.8848;TJ
2884;Bulgaria;Solar PV;2019;PrimaryEnergy;Supply;5192.8848;TJ
2885;Bulgaria;Solar PV;2019;TransfLosses;Electricity;-5192.8848;TJ
2886;Bulgaria;Solar PV;2019;UsageConsump;Total;3530.425589;TJ
2887;Bulgaria;Solar PV;2019;UsageConsump;Electricity;3530.425589;TJ
2888;Bulgaria;Solar PV;2019;Gross Electricity&Heat;Electricity;1442.468;TJ
