id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
107;Burkina Faso;nan;800.0;1800.0;3500.0;5000.0;4500.0;19500.0;5400.0;5500.0;5800.0;7000.0;8000.0;mines;silver
108;Canada;nan;755103.0;617777.0;591482.0;661089.0;685255.0;640362.0;495403.0;383807.0;385134.0;389568.0;404000.0;mines;silver
109;Chile;nan;1405020.0;1301018.0;1286688.0;1291272.0;1194521.0;1173845.0;1571788.0;1504271.0;1501436.0;1318582.0;1370237.0;mines;silver
110;China;nan;2800000.0;2900000.0;3085441.0;3231626.0;3639100.0;3673300.0;3673300.0;3421355.0;3496003.0;3601800.0;3421355.0;mines;silver
111;Colombia;nan;9162.0;10827.0;15300.0;24045.0;19451.0;14046.0;11692.0;11602.0;11866.0;12076.0;16684.0;mines;silver
112;Congo, Democratic Republic;nan;34100.0;0.0;5875.0;9187.0;12342.0;60431.0;6485.0;2401.0;800.0;3400.0;3400.0;mines;silver
113;Cyprus;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0;99.0;180.0;mines;silver
114;Dominican Republic;nan;2934.0;23120.0;22816.0;18169.0;27296.0;78228.0;135024.0;95705.0;121748.0;151756.0;166499.0;mines;silver
115;Ecuador;nan;305.0;116.0;1169.0;1589.0;2934.0;1198.0;577.0;2521.0;934.0;68.0;192.0;mines;silver
116;Eritrea;nan;nan;0.0;0.0;4417.0;29922.0;15799.0;47398.0;38910.0;13219.0;1192.0;31000.0;mines;silver
117;Ethiopia;nan;2714.0;771.0;771.0;715.0;2400.0;1400.0;1020.0;1000.0;745.0;1000.0;1000.0;mines;silver
118;Fiji;nan;265.0;313.0;328.0;418.0;342.0;462.0;361.0;354.0;354.0;350.0;358.0;mines;silver
119;Finland;nan;11258.0;11721.0;11020.0;11160.0;10479.0;14226.0;12830.0;13051.0;16348.0;13654.0;12849.0;mines;silver
120;Georgia;nan;nan;nan;nan;nan;nan;nan;nan;18000.0;20000.0;42000.0;20042.0;mines;silver
